TYPE,CATEGORIE,RAISON_SOCIALE,ADRESSE,ADRESSE_SUITE_1,ADRESSE_SUITE_2,CODE_POSTAL,COMMUNE,TEL__INFORMATIONS,SITE_WEB,LABEL,CLASSEMENT_LABEL,THEMES_LABEL,TOURISME_ET_HANDICAP,LONGITUDE,LATITUDE
Meublés,Non classé,Gîte de Caumont,Robineau,,,33540,CAUMONT,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,4 épis (Gîtes de France),Charme Gîtes de France;Gîtes Bébé,,0.005982,44.69813
Meublés,Non classé,Gîte La Grange,Chon,,,33113,CAZALIS,+33 5 56 81 54 23,www.gites-de-france-gironde.com/gite-location-cazalis-2-epis-sud-gironde-chan-seng-2121.html,Gîtes de France,2 épis (Gîtes de France),Gîtes et Vélo,,-0.4136086,44.361084
Meublés,Non classé,Gîte de Parpaioun,lieu-dit Panon,,,33430,CAZATS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Cheval,,-0.1942782,44.47766
Meublés,2 étoiles,Gîte de l'Acoba,Toctoucau,,,33610,CESTAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.740827,44.750137
Meublés,Non classé,Gîte de Monsalut,Domaine de Monsalut,,,33610,CESTAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Charme Gîtes de France;Gîtes Bébé,,-0.697181,44.76228
Meublés,Non classé,Gîte de Cézac n°4255,16 Briand,,,33620,CEZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.425361,45.095215
Meublés,Non classé,Gîte de Cézac n°4270,16 ter Brian,,,33620,CEZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.615494,45.161957
Meublés,Non classé,Domaine des Faures,,,,33920,CIVRAC-DE-BLAYE,+33 5 57 58 00 24,www.domaine-des-faures.fr,Gîtes de France,3 épis (Gîtes de France),Hébergement à la ferme;Gîtes Bébé;Gîtes et Vélo,,-0.4794,45.148445
Meublés,Non classé,Gîte de Fenouil,2 Le Fenouil,,,33920,CIVRAC-DE-BLAYE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.4335479,45.10597
Meublés,Non classé,Gîte la Grange de Mercier,Mercier Nord,,,33920,CIVRAC-DE-BLAYE,+33 5 57 58 00 24,www.domaine-des-faures.fr,Gîtes de France,4 épis (Gîtes de France),Hébergement à la ferme;Charme Gîtes de France;Gîtes Bébé,,-0.4794,45.148445
Meublés,Non classé,Gîte La Maison de Mercier,Mercier Nord,,,33920,CIVRAC-DE-BLAYE,+33 5 57 58 00 24,www.domaine-des-faures.fr,Gîtes de France,4 épis (Gîtes de France),Hébergement à la ferme;Charme Gîtes de France;Gîtes et Vélo,,-0.4794,45.148445
Meublés,Non classé,Le petit gîte du Fenouil,2 Le Fenouil,,,33920,CIVRAC-DE-BLAYE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.4335479,45.10597
Meublés,3 étoiles,Gîte de Civrac-en-Médoc n°80,8 chemin de la Cure,,,33340,CIVRAC-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.898956,45.337822
Meublés,Non classé,Gîte de Civrac-en-Médoc n°1035,Le Sablona,,,33340,CIVRAC-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.928827,45.352615
Meublés,Non classé,Gîte de Civrac-en-Médoc n°70,La Cure,,,33340,CIVRAC-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.89825,45.33877
Meublés,Non classé,Gîte de Civrac-en-Médoc n°71,La Cure,,,33340,CIVRAC-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.912964,45.30664
Meublés,Non classé,Gîte de Goury,Le Sablona,Goury,,33340,CIVRAC-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.928827,45.352615
Meublés,Non classé,Gîte de la Grande Métairie,4, Domaine de la Grande Métairie,,,33230,COUTRAS,+33 5 57 49 13 00,,Gîtes de France,2 épis (Gîtes de France),Hébergement à la ferme,,-0.130282,45.041046
Meublés,Non classé,Gîte Les Marronniers,8 bis La Gilletterie,,,33230,COUTRAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.1244776,45.055183
Meublés,Non classé,Gîte de Bellevue,42 rue de la Gare,,,33240,CUBZAC-LES-PONTS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.4610014,44.972244
Meublés,Non classé,Gîte du Château Micalet,Château Micalet,,,33460,CUSSAC-FORT-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes de France vignoble;Gîte écocitoyen,,-0.73,45.12
Meublés,Non classé,Gîte de Daignac,,,,33420,DAIGNAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.203915,44.82699
Meublés,Non classé,Gîte n°4024,Le Pas de l'Espic,,,33860,DONNEZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes et Cheval,,-0.44,45.25
Meublés,Non classé,Gîte Tournesol,Lieu-dit Ferron,,,33860,DONNEZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.4484432,45.241905
Meublés,Non classé,L'Orée des Bois,21 Arsonneau,,,33860,DONNEZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.460542,45.25137
Meublés,3 étoiles,Gîte Les deux Salamandres,Gambade,,,33410,DONZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîte écocitoyen;Gîtes Bébé,,-0.2705673,44.65436
Meublés,Non classé,Gîte au Domaine de Diodet,Diodet,,,33350,DOULEZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.0169348,44.792355
Meublés,Non classé,Gîte au Grand Chai de Diodet,Diodet 2,,,33350,DOULEZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.0169348,44.792355
Meublés,Non classé,Gîte du Grand Pas,1, le Bourg,,,33350,DOULEZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.004808,44.792065
Meublés,Non classé,Gîte Chamoulaud,Barbeau,,,33390,EYRANS,+33 5 57 64 60 58,,Gîtes de France,1 épi (Gîtes de France),Gîtes Bébé,,-0.617113,45.192127
Meublés,Non classé,Gîte de Tilot,6 route de Saint-Germain,,,33760,FALEYRAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Taste vin,,-0.2266717,44.771687
Meublés,3 étoiles,Gîte La Galoche,27 bis avenue Gaston Cabannes,,,33270,FLOIRAC,+33 5 56 81 54 23,www.gites33.fr;www.lagaloche-bordeaux-floirac.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.525526,44.829506
Meublés,Non classé,Au Couchant,le Bourg,,,33190,FOSSES-ET-BALEYSSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,0.060672,44.59119
Meublés,Non classé,Gîte de Fours,Le Chay,,,33390,FOURS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.63244,45.167767
Meublés,Non classé,Le Chay,,,,33390,FOURS,+33 5 57 32 94 43,www.chateau-haur-du-chay.com,Gîtes de France,2 épis (Gîtes de France),,,-0.6324397,45.167767
Meublés,Non classé,Gîte n°4208,Château Coustolle,Merlot,,33126,FRONSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.278922,44.94054
Meublés,Non classé,Gîte n°4212,Château Coustolle,Pressac,,33126,FRONSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.278922,44.94054
Meublés,Non classé,Gîte Les Rhododendrons,Les Rhododendrons,,,33340,GAILLAN-EN-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.94,45.32
Meublés,Non classé,Gîte Petit ,Girard,,,33133,GALGON,+33 5 57 84 37 13,,Gîtes de France,1 épi (Gîtes de France),,,-0.251368,44.98126
Meublés,Non classé,Gîte La Maison des Vignes,Bujan,,,33710,GAURIAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,5 épis (Gîtes de France),Gîtes de France vignoble;Charme Gîtes de France;Gîtes Bébé,,-0.602418,45.075874
Meublés,Non classé,Gîte n°4146,Le Rigalet,,,33710,GAURIAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Vélo,,-0.620276,45.06019
Meublés,Non classé,Gîte Blanc ,Le Flouret,,,33710,GAURIAC,+33 5 57 64 80 77,,Gîtes de France,2 épis (Gîtes de France),,,-0.62,45.07
Meublés,2 étoiles,Gîte de Grayan-et-l'Hôpital,21 route du Port de Saint-Vivien,,,33590,GRAYAN-ET-L'HOPITAL,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.063227,45.442036
Meublés,Non classé,Gîte Cluzeau ,58 route de Saint-Vivien,,,33590,GRAYAN-ET-L'HOPITAL,+33 5 53 82 01 43,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.075336,45.443493
Meublés,Non classé,Gîte des Coccinelles,La Hume,,,33470,GUJAN-MESTRAS,+33 5 56 66 34 76,,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.116002,44.639896
Meublés,Non classé,La Pinassotte,22 allée de la Forêt,,,33470,GUJAN-MESTRAS,+33 6 87 24 10 79,www.lapinassotte.sitew.com,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-1.0611535,44.6356
Meublés,Non classé,Gîte d'Hostens,2 quartier Rétis,,,33125,HOSTENS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.717245,44.47542
Meublés,Non classé,Gîte l'Airial,1 Le Frayot,,,33125,HOSTENS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes forestiers,,-0.7073653,44.50931
Meublés,Non classé,Gîte de Mauricet,631 rue de Mauricet,,,33990,HOURTIN,+33 6 81 73 47 85,,Gîtes de France,3 épis (Gîtes de France),Gîtes de pêche;Gîtes et Vélo;Gîtes Bébé,,-1.091144,45.200478
Meublés,Non classé,La Fournière,60 Barrouil Ouest,,,33720,ILLATS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,Handicap auditif;Handicap mental;Handicap moteur;Handicap visuel,-0.3732465,44.620316
Meublés,Non classé,Gîte Delpit,5 impasse Delpit,,,33450,IZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.3647994,44.927353
Meublés,Non classé,Gîte n°4177,Pierre Blanche,96 avenue du Général de Gaulle,,33450,IZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Taste vin;Gîtes Bébé,,-0.359277,44.922173
Meublés,Non classé,Gîte n°4178,Maucaillou,96 avenue du Général de Gaulle,,33450,IZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Taste vin,,-0.392759,44.911278
Meublés,Non classé,L'Aubarède,73 avenue des Prades,,,33450,IZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Vélo,,-0.3247,44.923103
Meublés,Non classé,Le Mascaret,73 avenue des Prades,,,33450,IZON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes et Vélo,,-0.3247,44.923103
Meublés,Non classé,Gîte du Perey,chemin du Perey,,,33590,JAU-DIGNAC-ET-LOIRAC,+33 5 56 09 42 63,,Gîtes de France,2 épis (Gîtes de France),Hébergement à la ferme;Gîtes Bébé,,-0.948412,45.41508
Meublés,Non classé,Le Gîte de Goulée,Port de Goulée,,,33590,JAU-DIGNAC-ET-LOIRAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.911749,45.40603
Meublés,Non classé,Le Perey,chemin du Perey,,,33590,JAU-DIGNAC-ET-LOIRAC,+33 5 56 09 42 63,,Gîtes de France,2 épis (Gîtes de France),Hébergement à la ferme;Gîtes Bébé,,-0.948956,45.415268
Meublés,Non classé,Gîte n°4152,350 chemin de Faugère,,,33240,LA LANDE-DE-FRONSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Bienvenue aux motards;Gîtes et Vélo,,-0.391326,44.98111
Meublés,Non classé,La Seurinière,975 chemin de Guillebeau,,,33240,LA LANDE-DE-FRONSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.3716922,44.99632
Meublés,Non classé,Château Le Luc Régula,Au Luc,,,33190,LA REOLE,+33 6 68 22 38 60;+33 5 56 81 54 23,www.location-chateau-bordeaux.com;www.rent-castle-bordeaux.com;www.gites-de-france-gironde.com,Gîtes de France,4 épis (Gîtes de France),,,-0.013105,44.577606
Meublés,Non classé,Gîte n°4226,Les Joubins,,,33220,LA ROQUILLE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes de France vignoble,,0.217581,44.786526
Meublés,3 étoiles,Gîte Octavie,26 rue du Captalat,,,33260,LA TESTE-DE-BUCH,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Charme Gîtes de France;Gîtes Bébé;Gîtes et Vélo,,-1.1427112,44.631996
Meublés,Non classé,Les Myosotis,14 allée des Myosotis,Cazaux,,33260,LA TESTE-DE-BUCH,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-1.1553071,44.54398
Meublés,Non classé,Le Chalet de Siran,19 route du Port de Labastide,,,33460,LABARDE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.6274554,45.021236
Meublés,Non classé,La Cabane du Forestier,Méogas,,,33680,LACANAU,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,4 épis (Gîtes de France),,,-1.016507,45.00452
Meublés,Non classé,Gîte du Moulin de Thomas,2 Moulin de Thomas,,,33230,LAGORCE,+33 5 57 69 14 50,,Gîtes de France,2 épis (Gîtes de France),,,-0.125222,45.04418
Meublés,Non classé,Gîte n°4179,27 Ardouin,,,33230,LAGORCE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.12,45.07
Meublés,Non classé,Haras de la Tour,3 Les Murailles,,,33190,LAMOTHE-LANDERRON,+33 5 56 71 63 26,www.harastour.com,Gîtes de France,3 épis (Gîtes de France),,,0.077239,44.578743
Meublés,Non classé,Gîte de Langoiran,Château La Peyruche,,,33550,LANGOIRAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.383363,44.717213
Meublés,Non classé,Gîte de Lanton,15 route de l'Eglise,,,33138,LANTON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-1.033983,44.700085
Meublés,Non classé,Gîte n°4234,4 Brois Ouest,,,33620,LAPOUYADE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.361745,45.107124
Meublés,Non classé,Gîte de Laruscade,Potié, 2,,,33620,LARUSCADE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.341911,45.10725
Meublés,Non classé,Gîte du Domaine de Pannetier,Domaine de Panetier,,,33360,LATRESNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.4965942,44.78517
Meublés,Non classé,Gîte Delas,La Grave,,,33690,LAVAZAN,+33 5 56 25 52 78,,Gîtes de France,3 épis (Gîtes de France),Gîtes et Vélo,,-0.09,44.38
Meublés,Non classé,Gîte des Gargails,Les Gargails,,,33114,LE BARP,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.790774,44.668236
Meublés,Non classé,Gîte du Paddock,route de la Forêt,,,33114,LE BARP,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes et Cheval;Gîtes et Vélo,,-0.7627095,44.605186
Meublés,Non classé,Gîte La Forestière,route de la Forêt,,,33114,LE BARP,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes et Cheval;Gîtes et Vélo,,-0.7627095,44.605186
Meublés,Non classé,Gîte n°2015,31 rue de la Forêt,,,33114,LE BARP,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.7587277,44.606415
Meublés,Non classé,Château La Piolette 1,,,,33490,LE PIAN-SUR-GARONNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes de France vignoble,,-0.199711,44.60295
Meublés,Non classé,Château La Piolette 2,,,,33490,LE PIAN-SUR-GARONNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble,,-0.199711,44.60295
Meublés,Non classé,Château La Piolette 3,,,,33490,LE PIAN-SUR-GARONNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes de France vignoble,,-0.199711,44.60295
Meublés,Non classé,Gîte du Puy,,,,33580,LE PUY,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîte écocitoyen,,0.082404,44.65918
Meublés,2 étoiles,Le Relais de la Bohème,2 route du Clot Arriou,,,33680,LE TEMPLE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Cheval,,-0.970321,44.87353
Meublés,3 étoiles,Gîte Noailles ,186 route du Cap Ferret,Le Canon,,33970,LEGE-CAP FERRET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.229746,44.699966
Meublés,Non classé,La Villa Pimprenelle,Clos du Bourgeon,route d'Ignac,,33950,LEGE-CAP FERRET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.15,44.8
Meublés,Non classé,Villa Les Pins,41 avenue du Médoc,,,33950,LEGE-CAP FERRET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.141648,44.799038
Meublés,Non classé,Gîte n°4112,Pagaud 2,,,33570,LES ARTIGUES-DE-LUSSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.14057,44.97133
Meublés,Non classé,Gîte n°4121,Pagaud 3,,,33570,LES ARTIGUES-DE-LUSSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.132172,44.96496
Meublés,Non classé,Gîte n°4082,Le Peyrail,,,33220,LES LEVES-ET-THOUMEYRAGUES,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,0.161912,44.796474
Meublés,3 étoiles,Gîte de la Mondette,,,,33350,LES SALLES-DE-CASTILLON,+33 5 57 40 45 56,http://lamondette.e-monsite.com,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,0.002524,44.91137
Meublés,3 étoiles,Grand Gîte de la Mondette,La Mondette,,,33350,LES SALLES-DE-CASTILLON,+33 5 57 40 45 56,http://lamondette.e-monsite.com,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.0087005,44.921326
Meublés,Non classé,Gîte de Canquillac,15 route de Pauillac,,,33340,LESPARRE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.9044146,45.288784
Meublés,Non classé,Gîte de Canquillac,Canquillac,,,33340,LESPARRE-MEDOC,+33 2 40 91 76 22;+33 5 56 41 10 30,,Gîtes de France,3 épis (Gîtes de France),,,-0.902944,45.288025
Meublés,Non classé,Gîte de Bernones,6 B chemin de Bernones,,,33480,LISTRAC-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.802801,45.030365
Meublés,Non classé,Gîte n°4160,Le Port du Mât,,,33230,ABZAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de pêche;Gîtes Bébé;Gîtes et Vélo,,-0.10091,45.015686
Meublés,Non classé,Gîtes d'Abzac,4 rue Henri Rozier,,,33230,ABZAC,+33 5 57 69 45 25,http://locatgite-gironde.perso.sfr.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.117357,45.056038
